timestamp_ms,operation,latency_ms,hop_count,key,extra
1779647032032,JOIN,0,0,,node=127.0.0.1:8018
1779647032107,JOIN,0,0,,node=127.0.0.1:8019
1779647032108,JOIN,0,0,,node=127.0.0.1:8025
1779647032110,JOIN,0,0,,node=127.0.0.1:8002
1779647032110,JOIN,0,0,,node=127.0.0.1:8008
1779647032111,JOIN,0,0,,node=127.0.0.1:8009
1779647032112,JOIN,0,0,,node=127.0.0.1:8003
1779647032116,JOIN,0,0,,node=127.0.0.1:8011
1779647032130,JOIN,0,0,,node=127.0.0.1:8001
1779647032139,JOIN,0,0,,node=127.0.0.1:8006
1779647032142,JOIN,0,0,,node=127.0.0.1:8021
1779647032144,JOIN,0,0,,node=127.0.0.1:8016
1779647032149,JOIN,0,0,,node=127.0.0.1:8004
1779647032151,JOIN,0,0,,node=127.0.0.1:8024
1779647032152,JOIN,0,0,,node=127.0.0.1:8015
1779647032162,JOIN,0,0,,node=127.0.0.1:8010
1779647032165,JOIN,0,0,,node=127.0.0.1:8012
1779647032167,JOIN,0,0,,node=127.0.0.1:8005
1779647032167,JOIN,0,0,,node=127.0.0.1:8022
1779647032170,JOIN,0,0,,node=127.0.0.1:8020
1779647032190,REBALANCE,76,0,,keys_moved=0
1779647032202,JOIN,0,0,,node=127.0.0.1:8007
1779647032296,REBALANCE,188,0,,keys_moved=0
1779647032322,JOIN,0,0,,node=127.0.0.1:8023
1779647032381,REBALANCE,271,0,,keys_moved=0
1779647032402,JOIN,0,0,,node=127.0.0.1:8014
1779647032460,REBALANCE,349,0,,keys_moved=0
1779647032460,REBALANCE,349,0,,keys_moved=0
1779647032487,JOIN,0,0,,node=127.0.0.1:8013
1779647032493,JOIN,0,0,,node=127.0.0.1:8017
1779647032594,REBALANCE,482,0,,keys_moved=0
1779647032595,REBALANCE,483,0,,keys_moved=0
1779647032643,REBALANCE,527,0,,keys_moved=0
1779647032707,REBALANCE,577,0,,keys_moved=0
1779647032756,REBALANCE,615,0,,keys_moved=0
1779647032815,REBALANCE,673,0,,keys_moved=0
1779647032865,REBALANCE,721,0,,keys_moved=0
1779647032927,REBALANCE,777,0,,keys_moved=0
1779647032992,REBALANCE,841,0,,keys_moved=0
1779647033046,REBALANCE,893,0,,keys_moved=0
1779647033100,REBALANCE,938,0,,keys_moved=0
1779647033157,REBALANCE,992,0,,keys_moved=0
1779647033265,REBALANCE,1098,0,,keys_moved=0
1779647033265,REBALANCE,1098,0,,keys_moved=0
1779647033318,REBALANCE,1148,0,,keys_moved=0
1779647033368,REBALANCE,1166,0,,keys_moved=0
1779647033420,REBALANCE,1098,0,,keys_moved=0
1779647033470,REBALANCE,1068,0,,keys_moved=0
1779647033542,REBALANCE,1055,0,,keys_moved=0
1779647033619,REBALANCE,1126,0,,keys_moved=0
1779647033954,PUT,114,4,benchKey_24_0,bytes=29;client_id=24;clients=50
1779647033957,PUT,130,4,benchKey_17_0,bytes=29;client_id=17;clients=50
1779647033957,PUT,117,4,benchKey_25_0,bytes=29;client_id=25;clients=50
1779647033957,PUT,123,4,benchKey_44_0,bytes=29;client_id=44;clients=50
1779647033957,PUT,128,4,benchKey_18_0,bytes=29;client_id=18;clients=50
1779647033956,PUT,127,4,benchKey_41_0,bytes=29;client_id=41;clients=50
1779647033958,PUT,129,4,benchKey_38_0,bytes=29;client_id=38;clients=50
1779647033956,PUT,127,4,benchKey_1_0,bytes=28;client_id=1;clients=50
1779647033956,PUT,119,4,benchKey_30_0,bytes=29;client_id=30;clients=50
1779647033955,PUT,103,4,benchKey_48_0,bytes=29;client_id=48;clients=50
1779647033955,PUT,107,4,benchKey_8_0,bytes=28;client_id=8;clients=50
1779647033958,PUT,127,4,benchKey_40_0,bytes=29;client_id=40;clients=50
1779647033957,PUT,134,4,benchKey_5_0,bytes=28;client_id=5;clients=50
1779647033957,PUT,124,4,benchKey_6_0,bytes=28;client_id=6;clients=50
1779647033957,PUT,119,4,benchKey_23_0,bytes=29;client_id=23;clients=50
1779647033957,PUT,128,4,benchKey_3_0,bytes=28;client_id=3;clients=50
1779647033957,PUT,108,4,benchKey_11_0,bytes=29;client_id=11;clients=50
1779647033957,PUT,122,4,benchKey_2_0,bytes=28;client_id=2;clients=50
1779647033957,PUT,102,4,benchKey_15_0,bytes=29;client_id=15;clients=50
